type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	18619.4533	0.6       	691.2859  	5000.0    	5213.80934449	0.68060187	14.62190565	685.93779414	-1335.21170111	-649.27390697
tm        	18236.4627	0.61      	717.7634  	5000.0    	5213.80934449	0.33000671	15.27600463	795.42916181	-1444.70396966	-649.27480785
tm        	17872.0997	0.62      	740.3874  	5000.0    	5213.80934449	0.11025294	15.8983889	901.33461288	-1550.7462467	-649.41163382
tm        	17506.2703	0.63      	763.3147  	5000.0    	5213.80934449	0.00681128	16.50183726	1007.29473545	-1657.07805814	-649.78332269
tm        	17138.9759	0.64      	786.5452  	5000.0    	5213.80934449	0         	17.08723659	1113.30009181	-1763.69424286	-650.39415105
tm        	16770.2205	0.65      	810.0778  	5000.0    	5213.80934449	0         	17.65541775	1219.3398105	-1870.58977551	-651.24996501
tm        	16400.0221	0.66      	833.909   	5000.0    	5213.80934449	0         	18.20715378	1325.39943741	-1977.75769388	-652.35825648
tm        	16028.4025	0.67      	858.0341  	5000.0    	5213.80934449	0         	18.74316943	1431.46262496	-2085.19087376	-653.7282488
tm        	15655.3931	0.68      	882.4468  	5000.0    	5213.80934449	0         	19.26414209	1537.51009028	-2192.88108187	-655.37099159
tm        	15281.0471	0.69      	907.136   	5000.0    	5213.80934449	0         	19.7706984	1643.51706975	-2300.81653394	-657.29946419
tm        	14905.4107	0.7       	932.0921  	5000.0    	5213.80934449	0         	20.26343303	1749.45859972	-2408.98728715	-659.52868743
tm        	14528.5603	0.71      	957.2994  	5000.0    	5213.80934449	0         	20.74289187	1855.30242597	-2517.37826879	-662.07584282
tm        	14150.5873	0.72      	982.7388  	5000.0    	5213.80934449	0         	21.20958325	1961.01171016	-2625.97210958	-664.96039942
tm        	13771.5827	0.73      	1008.3918 	5000.0    	5213.80934449	0         	21.66398787	2066.54758501	-2734.75183338	-668.20424836
tm        	13391.6802	0.74      	1034.2304 	5000.0    	5213.80934449	0         	22.10653995	2171.86115446	-2843.69300137	-671.8318469
