type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.53  	17512.7114	0.0       	4085.3581 	5000.0    	37431.28795637	24.18446416	45.6920254	-15034.04375466	-20702.68857607	-35736.73233074
lh        	0.0-0.54  	17140.1006	0.0       	4162.4403 	5000.0    	37431.28795637	24.21617305	45.78224703	-15184.80892556	-20842.57717652	-36027.38610208
lh        	0.0-0.55  	16767.4897	0.0       	4239.5225 	5000.0    	37431.28795637	24.25432939	45.87113037	-15336.59270951	-20982.46577696	-36319.05848647
lh        	0.0-0.56  	16394.8788	0.0       	4316.6047 	5000.0    	37431.28795637	24.29844612	45.95870404	-15489.36897947	-21122.3543774	-36611.72335687
lh        	0.0-0.57  	16022.2679	0.0       	4393.687  	5000.0    	37431.28795637	24.34808587	46.04499588	-15643.11270262	-21262.24297785	-36905.35568047
lh        	0.0-0.58  	15649.657 	0.0       	4470.7692 	5000.0    	37431.28795637	24.40285449	46.13003297	-15797.79987754	-21402.13157829	-37199.93145583
lh        	0.0-0.59  	15277.0462	0.0       	4547.8514 	5000.0    	37431.28795637	24.46239572	46.21384167	-15953.40747579	-21542.02017873	-37495.42765453
lh        	0.0-0.6   	14904.4353	0.0       	4624.9337 	5000.0    	37431.28795637	24.52638659	46.29644761	-16109.91338783	-21681.90877918	-37791.82216701
lh        	0.0-0.61  	14531.8244	0.0       	4702.0159 	5000.0    	37431.28795637	24.59453349	46.37787575	-16267.29637257	-21821.79737962	-38089.09375218
lh        	0.0-0.62  	14159.2135	0.0       	4779.0981 	5000.0    	37431.28795637	24.6665688	46.45815038	-16425.53601054	-21961.68598006	-38387.2219906
lh        	0.0-0.63  	13786.6026	0.0       	4856.1803 	5000.0    	37431.28795637	24.74224803	46.53729515	-16584.61266021	-22101.57458051	-38686.18724072
lh        	0.0-0.64  	13413.9917	0.0       	4933.2626 	5000.0    	37431.28795637	24.82134729	46.61533309	-16744.50741722	-22241.46318095	-38985.97059817
lh        	0.0-0.65  	13041.3809	0.0       	5010.3448 	5000.0    	37431.28795637	24.90366111	46.69228663	-16905.20207628	-22381.35178139	-39286.55385767
lh        	0.0-0.66  	12668.77  	0.0       	5087.427  	5000.0    	37431.28795637	24.98900056	46.76817759	-17066.6790957	-22521.24038184	-39587.91947754
