type      	subtype   	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk%   	O_Risk%   	B_VaR     	O_VaR     	T_VaR     
lh        	0.0-0.77  	8570.0503 	0.0       	5935.3315 	5000.0    	5213.80934449	26.08577522	41.04116995	-13890.11902064	-7408.58283621	-21298.70185684
lh        	0.0-0.78  	8197.4394 	0.0       	6012.4137 	5000.0    	5213.80934449	26.19691277	41.25090706	-14059.81782046	-7548.47143665	-21608.28925711
lh        	0.0-0.79  	7824.8285 	0.0       	6089.496  	5000.0    	5213.80934449	26.30957363	41.45533436	-14230.11863668	-7688.36003709	-21918.47867378
lh        	0.0-0.8   	7452.2176 	0.0       	6166.5782 	5000.0    	5213.80934449	26.42368868	41.65465098	-14401.01049957	-7828.24863754	-22229.25913711
lh        	0.0-0.81  	7079.6068 	0.0       	6243.6604 	5000.0    	5213.80934449	26.53919296	41.8490462	-14572.4827679	-7968.13723798	-22540.62000588
lh        	0.0-0.82  	6706.9959 	0.0       	6320.7427 	5000.0    	5213.80934449	26.6560254	42.03870008	-14744.5251154	-8108.02583843	-22852.55095383
lh        	0.0-0.83  	6334.385  	0.0       	6397.8249 	5000.0    	5213.80934449	26.77412847	42.22378398	-14917.12751789	-8247.91443887	-23165.04195676
lh        	0.0-0.84  	5961.7741 	0.0       	6474.9071 	5000.0    	5213.80934449	26.89344799	42.40446112	-15090.28024103	-8387.80303931	-23478.08328034
lh        	0.0-0.85  	5589.1632 	0.0       	6551.9893 	5000.0    	5213.80934449	27.01393282	42.58088703	-15263.97382881	-8527.69163975	-23791.66546856
lh        	0.0-0.86  	5216.5523 	0.0       	6629.0716 	5000.0    	5213.80934449	27.13553471	42.75321002	-15438.19909245	-8667.58024019	-24105.77933265
lh        	0.0-0.87  	4843.9415 	0.0       	6706.1538 	5000.0    	5213.80934449	27.25820803	42.92157156	-15612.94710009	-8807.46884064	-24420.41594074
lh        	0.0-0.88  	4471.3306 	0.0       	6783.236  	5000.0    	5213.80934449	27.38190966	43.0861067	-15788.20916674	-8947.35744108	-24735.56660782
lh        	0.0-0.89  	4098.7197 	0.0       	6860.3182 	5000.0    	5213.80934449	27.50659878	43.24694442	-15963.97684489	-9087.24604153	-25051.22288642
lh        	0.0-0.9   	3726.1088 	0.0       	6937.4005 	5000.0    	5213.80934449	27.6322367	43.40420797	-16140.24191559	-9227.13464197	-25367.37655756
lh        	0.0-0.91  	3353.4979 	0.0       	7014.4827 	5000.0    	5213.80934449	27.75878679	43.55801518	-16316.99637979	-9367.02324242	-25684.0196222
lh        	0.0-0.92  	2980.8871 	0.0       	7091.5649 	5000.0    	5213.80934449	27.88621425	43.70847875	-16494.23245027	-9506.91184286	-26001.14429313
lh        	0.0-0.93  	2608.2762 	0.0       	7168.6472 	5000.0    	5213.80934449	28.01448609	43.85570655	-16671.94254389	-9646.8004433	-26318.7429872
lh        	0.0-0.94  	2235.6653 	0.0       	7245.7294 	5000.0    	5213.80934449	28.14357093	43.99980184	-16850.11927414	-9786.68904374	-26636.80831788
lh        	0.0-0.95  	1863.0544 	0.0       	7322.8116 	5000.0    	5213.80934449	28.27343896	44.14086355	-17028.75544411	-9926.57764419	-26955.3330883
lh        	0.0-0.96  	1490.4435 	0.0       	7399.8938 	5000.0    	5213.80934449	28.40406181	44.27898647	-17207.84403977	-10066.46624463	-27274.3102844
lh        	0.0-0.97  	1117.8326 	0.0       	7476.9761 	5000.0    	5213.80934449	28.5354125	44.4142615	-17387.37822351	-10206.35484507	-27593.73306858
