

type      subtype   reward    rate      salary    B_ENPV    O_ENPV    B_Risk%   O_Risk%   B_VaR     O_VaR     T_VaR    
tm        0.01-0.37 34121.51  0.01      2152.16   5000.01   13440.16  15.82     54.39     -6113.6   -13199.9  -19313.5 
tm        0.01-0.38 33579.9   0.01      2210.32   4999.99   13440.18  15.24     54.57     -6073.29  -13264.21 -19337.5 
tm        0.01-0.39 33038.29  0.01      2268.49   5000.0    13440.17  14.67     54.74     -6034.85  -13328.49 -19363.34
tm        0.01-0.4  32496.68  0.01      2326.66   5000.01   13440.16  14.1      54.9      -5997.63  -13392.77 -19390.4 
tm        0.01-0.41 31955.07  0.01      2384.82   5000.0    13440.18  13.56     55.07     -5962.22  -13446.36 -19408.58
tm        0.01-0.42 31413.46  0.01      2442.99   5000.01   13440.17  13.05     55.23     -5928.05  -13510.64 -19438.69
tm        0.01-0.43 30871.84  0.01      2501.16   5000.01   13440.16  12.55     55.39     -5895.7   -13574.92 -19470.62
tm        0.01-0.44 30330.23  0.01      2559.32   5000.0    13440.18  12.08     55.54     -5865.17  -13639.23 -19504.4 
tm        0.01-0.45 29788.62  0.01      2617.49   5000.01   13440.17  11.64     55.7      -5836.5   -13703.51 -19540.01
tm        0.01-0.46 29247.01  0.01      2675.65   4999.99   13440.18  11.22     55.85     -5809.62  -13767.81 -19577.43
tm        0.01-0.47 28705.4   0.01      2733.82   5000.0    13440.17  10.82     56.0      -5785.22  -13832.09 -19617.31
tm        0.01-0.48 28163.79  0.01      2791.99   5000.01   13440.16  10.45     56.14     -5763.25  -13897.2  -19660.45
tm        0.01-0.49 27622.18  0.01      2850.15   4999.99   13440.18  10.1      56.28     -5743.7   -13961.51 -19705.21
tm        0.01-0.5  27080.56  0.01      2908.32   5000.0    13440.17  9.77      56.43     -5727.23  -14025.79 -19753.02
tm        0.01-0.51 26538.95  0.01      2966.49   5000.01   13440.16  9.47      56.56     -5715.04  -14090.07 -19805.11
tm        0.01-0.52 25997.34  0.01      3024.65   4999.99   13440.18  9.19      56.7      -5707.08  -14154.38 -19861.46
tm        0.01-0.53 25455.73  0.01      3082.82   5000.0    13440.17  8.94      56.83     -5704.65  -14218.66 -19923.31
