type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_CVaR    	O_CVaR    	T_CVaR    
tm        	19543.0397	0.5731    	679.1938  	5106.90467225	5106.90467225	1.2746057 	13.72698959	-4907.37471021	-6706.77021527	-11614.14492548
tm        	19539.296 	0.5732    	679.4408  	5106.90467225	5106.90467225	1.26928388	13.73405351	-4906.2490115	-6707.9069341	-11614.15594559
tm        	19535.5553	0.5733    	679.6871  	5106.90467225	5106.90467225	1.26397662	13.7411131	-4905.12409434	-6709.04288514	-11614.16697947
tm        	19531.8123	0.5734    	679.9339  	5106.90467225	5106.90467225	1.25867587	13.74817167	-4903.99859442	-6710.1794327	-11614.17802712
tm        	19528.0777	0.5735    	680.1789  	5106.90467225	5106.90467225	1.25339771	13.75522259	-4902.87523964	-6711.31384889	-11614.18908853
tm        	19524.3327	0.5736    	680.4262  	5106.90467225	5106.90467225	1.24811401	13.76227747	-4901.74925649	-6712.45090723	-11614.20016372
tm        	19520.5988	0.5737    	680.6711  	5106.90467225	5106.90467225	1.2428569 	13.76932305	-4900.62609977	-6713.58515291	-11614.21125268
tm        	19516.8598	0.5738    	680.917   	5106.90467225	5106.90467225	1.23760231	13.77636928	-4899.50167868	-6714.72067674	-11614.22235542
tm        	19513.1213	0.5739    	681.1629  	5106.90467225	5106.90467225	1.23235827	13.78341283	-4898.37735681	-6715.85611514	-11614.23347195
tm        	19509.3884	0.574     	681.4076  	5106.90467225	5106.90467225	1.22713275	13.79045041	-4897.25449695	-6716.99010531	-11614.24460226
tm        	19505.6451	0.5741    	681.6545  	5106.90467225	5106.90467225	1.22190183	13.79749194	-4896.12901072	-6718.12673565	-11614.25574637
tm        	19501.9129	0.5742    	681.899   	5106.90467225	5106.90467225	1.21669741	13.80452419	-4895.00634889	-6719.26055539	-11614.26690428
tm        	19498.1757	0.5743    	682.1446  	5106.90467225	5106.90467225	1.21149558	13.81155708	-4893.88242369	-6720.39565232	-11614.278076
tm        	19494.4389	0.5744    	682.3901  	5106.90467225	5106.90467225	1.20630432	13.81858732	-4892.7585977	-6721.53066385	-11614.28926154
tm        	19490.7077	0.5745    	682.6345  	5106.90467225	5106.90467225	1.20113155	13.82561158	-4891.63623271	-6722.6642282	-11614.30046091
tm        	19486.9743	0.5746    	682.8793  	5106.90467225	5106.90467225	1.19596538	13.83263484	-4890.51328574	-6723.79838836	-11614.3116741
tm        	19483.2357	0.5747    	683.1252  	5106.90467225	5106.90467225	1.19080188	13.83965875	-4889.38907641	-6724.93382474	-11614.32290115
tm        	19479.5056	0.5748    	683.3693  	5106.90467225	5106.90467225	1.18566081	13.84667505	-4888.26700828	-6726.06713377	-11614.33414205
tm        	19475.7759	0.5749    	683.6134  	5106.90467225	5106.90467225	1.1805303 	13.85368869	-4887.14503897	-6727.20035785	-11614.34539682
tm        	19472.0465	0.575     	683.8573  	5106.90467225	5106.90467225	1.17541036	13.86069968	-4886.02316849	-6728.33349698	-11614.35666547
tm        	19468.3174	0.5751    	684.1013  	5106.90467225	5106.90467225	1.17030099	13.86770802	-4884.90139684	-6729.46655118	-11614.36794802
tm        	19464.5887	0.5752    	684.3451  	5106.90467225	5106.90467225	1.1652022 	13.87471371	-4883.77972404	-6730.59952044	-11614.37924448
tm        	19460.8603	0.5753    	684.5889  	5106.90467225	5106.90467225	1.160114  	13.88171676	-4882.65815008	-6731.73240479	-11614.39055487
tm        	19457.1323	0.5754    	684.8326  	5106.90467225	5106.90467225	1.15503637	13.88871716	-4881.53667499	-6732.86520421	-11614.4018792
tm        	19453.4046	0.5755    	685.0762  	5106.90467225	5106.90467225	1.14996934	13.89571491	-4880.41529876	-6733.99791874	-11614.4132175
tm        	19449.6773	0.5756    	685.3198  	5106.90467225	5106.90467225	1.1449129 	13.90271002	-4879.29402142	-6735.13054836	-11614.42456978
tm        	19445.9503	0.5757    	685.5632  	5106.90467225	5106.90467225	1.13986705	13.90970249	-4878.17284297	-6736.2630931	-11614.43593607
tm        	19442.2344	0.5758    	685.8044  	5106.90467225	5106.90467225	1.13484734	13.91668573	-4877.05448175	-6737.39283464	-11614.44731639
tm        	19438.5081	0.5759    	686.0478  	5106.90467225	5106.90467225	1.12982268	13.92367292	-4875.93350073	-6738.52521003	-11614.45871076
tm        	19434.7875	0.576     	686.2899  	5106.90467225	5106.90467225	1.12481637	13.93065418	-4874.81397742	-6739.6561418	-11614.47011921
tm        	19431.0672	0.5761    	686.532   	5106.90467225	5106.90467225	1.11982064	13.9376328	-4873.69455266	-6740.78698912	-11614.48154178
tm        	19427.3527	0.5762    	686.7729  	5106.90467225	5106.90467225	1.11484323	13.9446055	-4872.57658482	-6741.91639366	-11614.49297849
tm        	19423.6385	0.5763    	687.0138  	5106.90467225	5106.90467225	1.10987639	13.95157558	-4871.45871519	-6743.04571418	-11614.50442937
tm        	19419.9247	0.5764    	687.2545  	5106.90467225	5106.90467225	1.10492013	13.95854302	-4870.34094378	-6744.17495068	-11614.51589446
tm        	19416.2085	0.5765    	687.4958  	5106.90467225	5106.90467225	1.0999706 	13.96550948	-4869.22259176	-6745.30478204	-11614.5273738
tm        	19412.498 	0.5766    	687.7359  	5106.90467225	5106.90467225	1.09503934	13.97247003	-4868.10569576	-6746.43317167	-11614.53886744
tm        	19408.7905	0.5767    	687.9753  	5106.90467225	5106.90467225	1.09012248	13.97942631	-4866.98957654	-6747.56079887	-11614.5503754
tm        	19405.0834	0.5768    	688.2147  	5106.90467225	5106.90467225	1.08521618	13.98637997	-4865.87355526	-6748.68834249	-11614.56189775
tm        	19401.3766	0.5769    	688.454   	5106.90467225	5106.90467225	1.08032046	13.993331 	-4864.75763198	-6749.81580255	-11614.57343453
tm        	19397.6809	0.577     	688.691   	5106.90467225	5106.90467225	1.07545054	14.00027286	-4863.64452014	-6750.94046567	-11614.58498581
tm        	19393.9802	0.5771    	688.9291  	5106.90467225	5106.90467225	1.07058355	14.00721538	-4862.53014907	-6752.06640257	-11614.59655163
tm        	19390.2798	0.5772    	689.167   	5106.90467225	5106.90467225	1.06572711	14.01415529	-4861.41587572	-6753.19225634	-11614.60813206
tm        	19386.5851	0.5773    	689.4038  	5106.90467225	5106.90467225	1.06088881	14.02108931	-4860.30305625	-6754.31667093	-11614.61972719
tm        	19382.8961	0.5774    	689.6395  	5106.90467225	5106.90467225	1.05606861	14.02801744	-4859.19169009	-6755.43964697	-11614.63133707
tm        	19379.2074	0.5775    	689.875   	5106.90467225	5106.90467225	1.05125893	14.03494296	-4858.08042104	-6756.56254076	-11614.6429618
tm        	19375.5245	0.5776    	690.1094  	5106.90467225	5106.90467225	1.04646731	14.0418626	-4856.97060462	-6757.68399685	-11614.65460147
tm        	19371.8472	0.5777    	690.3426  	5106.90467225	5106.90467225	1.04169371	14.04877637	-4855.86224029	-6758.8040159	-11614.66625619
tm        	19368.1703	0.5778    	690.5757  	5106.90467225	5106.90467225	1.0369306 	14.05568753	-4854.7539725	-6759.92395355	-11614.67792605
tm        	19364.3116	0.5779    	690.8464  	5106.90467225	5106.90467225	1.03192283	14.06270742	-4853.59973496	-6761.08987371	-11614.68960867
tm        	19360.464 	0.578     	691.1149  	5106.90467225	5106.90467225	1.0269414 	14.0697181	-4852.44831148	-6762.25298995	-11614.70130143
tm        	19356.5954	0.5781    	691.3877  	5106.90467225	5106.90467225	1.0219414 	14.07673921	-4851.29157408	-6763.42143023	-11614.71300431
tm        	19352.7378	0.5782    	691.6582  	5106.90467225	5106.90467225	1.01696775	14.08375113	-4850.1376507	-6764.58706661	-11614.7247173
tm        	19348.8806	0.5783    	691.9286  	5106.90467225	5106.90467225	1.0120055 	14.09076038	-4848.983832	-6765.7526084	-11614.7364404
tm        	19345.0131	0.5784    	692.2011  	5106.90467225	5106.90467225	1.00703976	14.09777352	-4847.82741007	-6766.92076351	-11614.74817358
tm        	19341.1567	0.5785    	692.4714  	5106.90467225	5106.90467225	1.00210033	14.10477747	-4846.67380105	-6768.08611579	-11614.75991684
tm        	19337.3007	0.5786    	692.7416  	5106.90467225	5106.90467225	0.9971723 	14.11177877	-4845.52029666	-6769.2513735	-11614.77167016
tm        	19333.4343	0.5787    	693.0139  	5106.90467225	5106.90467225	0.99224089	14.11878395	-4844.36419004	-6770.41924349	-11614.78343353
tm        	19329.5683	0.5788    	693.2861  	5106.90467225	5106.90467225	0.98732096	14.12578648	-4843.20818873	-6771.58701821	-11614.79520694
tm        	19325.7134	0.5789    	693.5561  	5106.90467225	5106.90467225	0.98242725	14.13277983	-4842.05499885	-6772.75199152	-11614.80699037
tm        	19321.8535	0.579     	693.8271  	5106.90467225	5106.90467225	0.97753761	14.13977379	-4840.90056064	-6773.91822317	-11614.81878381
tm        	19317.994 	0.5791    	694.0979  	5106.90467225	5106.90467225	0.97265944	14.14676511	-4839.74622733	-6775.08435993	-11614.83058726
tm        	19314.1296	0.5792    	694.3699  	5106.90467225	5106.90467225	0.96778542	14.15375705	-4838.59064638	-6776.25175432	-11614.84240069
tm        	19310.2655	0.5793    	694.6417  	5106.90467225	5106.90467225	0.9629229 	14.16074634	-4837.43517064	-6777.41905347	-11614.8542241
tm        	19306.4018	0.5794    	694.9135  	5106.90467225	5106.90467225	0.95807189	14.16773299	-4836.27980011	-6778.58625737	-11614.86605748
tm        	19302.5384	0.5795    	695.1852  	5106.90467225	5106.90467225	0.95323241	14.174717 	-4835.12453476	-6779.75336604	-11614.8779008
tm        	19298.6755	0.5796    	695.4568  	5106.90467225	5106.90467225	0.94840445	14.18169836	-4833.96937459	-6780.92037947	-11614.88975406
tm        	19294.8129	0.5797    	695.7283  	5106.90467225	5106.90467225	0.94358802	14.18867709	-4832.81431958	-6782.08729767	-11614.90161725
tm        	19290.9507	0.5798    	695.9998  	5106.90467225	5106.90467225	0.93878313	14.19565317	-4831.6593697	-6783.25412065	-11614.91349035
tm        	19287.0889	0.5799    	696.2712  	5106.90467225	5106.90467225	0.93398979	14.20262662	-4830.50452495	-6784.42084841	-11614.92537336
tm        	19283.2275	0.58      	696.5425  	5106.90467225	5106.90467225	0.929208  	14.20959743	-4829.3497853	-6785.58748095	-11614.93726625
tm        	19279.3557	0.5801    	696.8159  	5106.90467225	5106.90467225	0.92442336	14.21657212	-4828.19244883	-6786.7567202	-11614.94916902
tm        	19275.495 	0.5802    	697.087   	5106.90467225	5106.90467225	0.91966472	14.22353766	-4827.03791969	-6787.92316197	-11614.96108166
tm        	19271.6241	0.5803    	697.3603  	5106.90467225	5106.90467225	0.9149033 	14.23050708	-4825.8807944	-6789.09220975	-11614.97300415
tm        	19267.7641	0.5804    	697.6313  	5106.90467225	5106.90467225	0.91016784	14.23746736	-4824.72647572	-6790.25846077	-11614.98493649
tm        	19263.9046	0.5805    	697.9022  	5106.90467225	5106.90467225	0.90544395	14.24442501	-4823.57226206	-6791.42461659	-11614.99687865
tm        	19260.0241	0.5806    	698.1774  	5106.90467225	5106.90467225	0.90070314	14.25139303	-4822.41275309	-6792.59607754	-11615.00883063
tm        	19256.2187	0.5807    	698.4371  	5106.90467225	5106.90467225	0.89607367	14.25831294	-4821.2722499	-6793.74854327	-11615.02079317
tm        	19252.435 	0.5808    	698.6923  	5106.90467225	5106.90467225	0.89148394	14.26521726	-4820.13725048	-6794.89551863	-11615.03276911
tm        	19248.641 	0.5809    	698.9497  	5106.90467225	5106.90467225	0.88689124	14.27212548	-4818.99965572	-6796.04510299	-11615.04475871
tm        	19244.8474	0.581     	699.207   	5106.90467225	5106.90467225	0.88230982	14.27903109	-4817.8621654	-6797.19459656	-11615.05676196
tm        	19241.0648	0.5811    	699.4619  	5106.90467225	5106.90467225	0.87775379	14.28592762	-4816.72747774	-6798.34130109	-11615.06877883
tm        	19237.2826	0.5812    	699.7168  	5106.90467225	5106.90467225	0.873209  	14.29282156	-4815.59289372	-6799.48791561	-11615.08080933
tm        	19233.4901	0.5813    	699.9739  	5106.90467225	5106.90467225	0.86866136	14.29971939	-4814.45571579	-6800.63713763	-11615.09285343
tm        	19229.6979	0.5814    	700.2309  	5106.90467225	5106.90467225	0.86412502	14.30661462	-4813.31864222	-6801.7862689	-11615.10491112
tm        	19225.9168	0.5815    	700.4855  	5106.90467225	5106.90467225	0.85961399	14.31350078	-4812.18436972	-6802.93261267	-11615.11698239
tm        	19222.1254	0.5816    	700.7424  	5106.90467225	5106.90467225	0.85510023	14.32039083	-4811.0475044	-6804.08156283	-11615.12906723
tm        	19218.3343	0.5817    	700.9991  	5106.90467225	5106.90467225	0.85059777	14.32727829	-4809.91074337	-6805.23042225	-11615.14116562
tm        	19214.5436	0.5818    	701.2558  	5106.90467225	5106.90467225	0.84610663	14.33416316	-4808.77408661	-6806.37919094	-11615.15327755
tm        	19210.7532	0.5819    	701.5124  	5106.90467225	5106.90467225	0.84162681	14.34104544	-4807.6375341	-6807.52786891	-11615.16540301
tm        	19206.9686	0.582     	701.7678  	5106.90467225	5106.90467225	0.83716524	14.3479219	-4806.50243325	-6808.67510873	-11615.17754198
tm        	19203.1736	0.5821    	702.0253  	5106.90467225	5106.90467225	0.83270114	14.35480224	-4805.36474175	-6809.82495271	-11615.18969446
tm        	19199.3844	0.5822    	702.2817  	5106.90467225	5106.90467225	0.82825531	14.36167677	-4804.22850188	-6810.97335854	-11615.20186042
tm        	19195.5902	0.5823    	702.5391  	5106.90467225	5106.90467225	0.82381392	14.36855195	-4803.09101932	-6812.12302055	-11615.21403986
tm        	19191.7963	0.5824    	702.7964  	5106.90467225	5106.90467225	0.81938391	14.37542454	-4801.95364129	-6813.27259148	-11615.22623277
tm        	19188.0082	0.5825    	703.0525  	5106.90467225	5106.90467225	0.81497214	14.38229132	-4800.81771425	-6814.42072487	-11615.23843912
tm        	19184.2204	0.5826    	703.3086  	5106.90467225	5106.90467225	0.81057173	14.38915553	-4799.68189133	-6815.56876758	-11615.25065891
tm        	19180.4223	0.5827    	703.5668  	5106.90467225	5106.90467225	0.80616901	14.39602361	-4798.54348029	-6816.71941183	-11615.26289212
tm        	19176.6246	0.5828    	703.8249  	5106.90467225	5106.90467225	0.80177771	14.40288912	-4797.40517409	-6817.86996466	-11615.27513875
tm        	19172.8379	0.5829    	704.0807  	5106.90467225	5106.90467225	0.79741145	14.40974559	-4796.26966415	-6819.01773462	-11615.28739877
tm        	19169.0516	0.583     	704.3365  	5106.90467225	5106.90467225	0.79305656	14.41659949	-4795.13425825	-6820.16541393	-11615.29967218
tm        	19165.255 	0.5831    	704.5944  	5106.90467225	5106.90467225	0.78869951	14.42345727	-4793.99626566	-6821.3156933	-11615.31195896
tm        	19161.4588	0.5832    	704.8522  	5106.90467225	5106.90467225	0.7843539 	14.43031247	-4792.85837784	-6822.46588127	-11615.3242591
tm        	19157.6629	0.5833    	705.1099  	5106.90467225	5106.90467225	0.78001974	14.4371651	-4791.72059474	-6823.61597785	-11615.33657259
tm        	19153.8674	0.5834    	705.3676  	5106.90467225	5106.90467225	0.77569704	14.44401516	-4790.58291636	-6824.76598305	-11615.34889941
tm        	19150.0722	0.5835    	705.6251  	5106.90467225	5106.90467225	0.77138579	14.45086265	-4789.44534268	-6825.91589688	-11615.36123955
tm        	19146.2775	0.5836    	705.8827  	5106.90467225	5106.90467225	0.76708602	14.45770757	-4788.30787367	-6827.06571933	-11615.373593
tm        	19142.4831	0.5837    	706.1401  	5106.90467225	5106.90467225	0.76279771	14.46454992	-4787.17050932	-6828.21545043	-11615.38595975
tm        	19138.689 	0.5838    	706.3974  	5106.90467225	5106.90467225	0.75852087	14.47138971	-4786.03324961	-6829.36509017	-11615.39833978
tm        	19134.8847	0.5839    	706.6569  	5106.90467225	5106.90467225	0.75424221	14.47823337	-4784.89340683	-6830.51732625	-11615.41073308
tm        	19131.0967	0.584     	706.913   	5106.90467225	5106.90467225	0.74999501	14.4850648	-4783.75770036	-6831.66543927	-11615.42313963
tm        	19127.2985	0.5841    	707.1713  	5106.90467225	5106.90467225	0.74574603	14.49190012	-4782.61941117	-6832.81614827	-11615.43555943
tm        	19123.4953	0.5842    	707.4305  	5106.90467225	5106.90467225	0.74150196	14.49873608	-4781.47988363	-6833.96810884	-11615.44799247
tm        	19119.7137	0.5843    	707.6853  	5106.90467225	5106.90467225	0.73729583	14.50555662	-4780.34583376	-6835.11460496	-11615.46043872
tm        	19115.9112	0.5844    	707.9444  	5106.90467225	5106.90467225	0.73307483	14.51238746	-4779.20651604	-6836.26638214	-11615.47289817
tm        	19112.1091	0.5845    	708.2034  	5106.90467225	5106.90467225	0.7288654 	14.51921574	-4778.06730357	-6837.41806725	-11615.48537082
tm        	19108.3127	0.5846    	708.4612  	5106.90467225	5106.90467225	0.7246741 	14.52603825	-4776.92953887	-6838.56831778	-11615.49785665
tm        	19104.5167	0.5847    	708.719   	5106.90467225	5106.90467225	0.72049435	14.53285821	-4775.79187902	-6839.71847664	-11615.51035565
tm        	19100.7157	0.5848    	708.9778  	5106.90467225	5106.90467225	0.71631964	14.53967881	-4774.65298182	-6840.86988598	-11615.5228678
tm        	19096.9151	0.5849    	709.2365  	5106.90467225	5106.90467225	0.71215652	14.54649687	-4773.51418981	-6842.02120329	-11615.5353931
tm        	19093.1255	0.585     	709.493   	5106.90467225	5106.90467225	0.70801797	14.55330595	-4772.37818653	-6843.16974501	-11615.54793153
tm        	19089.315 	0.5851    	709.7537  	5106.90467225	5106.90467225	0.70386509	14.56012531	-4771.23692125	-6844.32356182	-11615.56048307
tm        	19085.5155	0.5852    	710.0122  	5106.90467225	5106.90467225	0.69973678	14.56693571	-4770.09844465	-6845.47460306	-11615.57304771
tm        	19081.7163	0.5853    	710.2706  	5106.90467225	5106.90467225	0.69562009	14.57374355	-4768.96007317	-6846.62555229	-11615.58562545
tm        	19077.9175	0.5854    	710.529   	5106.90467225	5106.90467225	0.69151501	14.58054885	-4767.82180676	-6847.77640951	-11615.59821627
tm        	19074.1138	0.5855    	710.7883  	5106.90467225	5106.90467225	0.68741515	14.5873548	-4766.68230457	-6848.92851558	-11615.61082015
tm        	19070.3105	0.5856    	711.0476  	5106.90467225	5106.90467225	0.68332696	14.5941582	-4765.5429078	-6850.08052929	-11615.62343709
tm        	19066.5128	0.5857    	711.3057  	5106.90467225	5106.90467225	0.6792568 	14.60095585	-4764.40495691	-6851.23111016	-11615.63606707
tm        	19062.7102	0.5858    	711.5648  	5106.90467225	5106.90467225	0.67519193	14.60775416	-4763.26577073	-6852.38293934	-11615.64871007
tm        	19058.9186	0.5859    	711.8217  	5106.90467225	5106.90467225	0.67115141	14.61454353	-4762.12937013	-6853.53199597	-11615.6613661
tm        	19055.1115	0.586     	712.0817  	5106.90467225	5106.90467225	0.66710353	14.62133996	-4760.98905437	-6854.68498075	-11615.67403512
tm        	19051.3047	0.5861    	712.3417  	5106.90467225	5106.90467225	0.66306737	14.62813384	-4759.84884431	-6855.83787283	-11615.68671714
tm        	19047.4983	0.5862    	712.6016  	5106.90467225	5106.90467225	0.65904293	14.63492518	-4758.70873994	-6856.9906722	-11615.69941213
tm        	19043.6922	0.5863    	712.8615  	5106.90467225	5106.90467225	0.65503022	14.64171398	-4757.56874122	-6858.14337888	-11615.71212009
tm        	19039.8971	0.5864    	713.1191  	5106.90467225	5106.90467225	0.65104178	14.64849384	-4756.43152648	-6859.29331452	-11615.724841
tm        	19036.0918	0.5865    	713.3787  	5106.90467225	5106.90467225	0.64705251	14.65527757	-4755.29173865	-6860.4458362	-11615.73757485
tm        	19032.2869	0.5866    	713.6383  	5106.90467225	5106.90467225	0.64307499	14.66205875	-4754.15205642	-6861.59826521	-11615.75032163
tm        	19028.4823	0.5867    	713.8979  	5106.90467225	5106.90467225	0.63910921	14.6688374	-4753.01247979	-6862.75060154	-11615.76308133
tm        	19024.6782	0.5868    	714.1573  	5106.90467225	5106.90467225	0.63515519	14.67561352	-4751.87300871	-6863.90284521	-11615.77585392
tm        	19020.8743	0.5869    	714.4167  	5106.90467225	5106.90467225	0.63121293	14.6823871	-4750.73364319	-6865.05499622	-11615.78863941
tm        	19017.0709	0.587     	714.676   	5106.90467225	5106.90467225	0.62728244	14.68915815	-4749.59438319	-6866.20705458	-11615.80143777
tm        	19013.2572	0.5871    	714.9374  	5106.90467225	5106.90467225	0.6233514 	14.69593305	-4748.45255296	-6867.36169604	-11615.814249
tm        	19009.4545	0.5872    	715.1966  	5106.90467225	5106.90467225	0.61944449	14.70269904	-4747.31350434	-6868.51356874	-11615.82707308
tm        	19005.6522	0.5873    	715.4556  	5106.90467225	5106.90467225	0.61554935	14.7094625	-4746.17456119	-6869.66534882	-11615.83991
tm        	19001.8397	0.5874    	715.7168  	5106.90467225	5106.90467225	0.61165379	14.7162298	-4745.03304887	-6870.81971089	-11615.85275975
tm        	18998.0381	0.5875    	715.9757  	5106.90467225	5106.90467225	0.60778227	14.72298821	-4743.89431698	-6871.97130534	-11615.86562232
tm        	18994.2263	0.5876    	716.2368  	5106.90467225	5106.90467225	0.60391039	14.72975046	-4742.75301662	-6873.12548106	-11615.87849768
tm        	18990.4254	0.5877    	716.4955  	5106.90467225	5106.90467225	0.6000625 	14.73650382	-4741.61449592	-6874.27688992	-11615.89138584
tm        	18986.6144	0.5878    	716.7564  	5106.90467225	5106.90467225	0.59621433	14.74326102	-4740.47340746	-6875.43087932	-11615.90428677
tm        	18982.8037	0.5879    	717.0172  	5106.90467225	5106.90467225	0.59237804	14.7500157	-4739.33242509	-6876.58477538	-11615.91720047
tm        	18978.9934	0.588     	717.2779  	5106.90467225	5106.90467225	0.58855363	14.75676786	-4738.19154882	-6877.73857811	-11615.93012692
tm        	18975.1888	0.5881    	717.5375  	5106.90467225	5106.90467225	0.5847471 	14.76351431	-4737.05211462	-6878.89095149	-11615.94306611
tm        	18971.3845	0.5882    	717.7969  	5106.90467225	5106.90467225	0.58095243	14.77025825	-4735.91278611	-6880.04323193	-11615.95601803
tm        	18967.5647	0.5883    	718.0596  	5106.90467225	5106.90467225	0.57715175	14.7770092	-4734.76955631	-6881.19942636	-11615.96898267
tm        	18963.7559	0.5884    	718.32    	5106.90467225	5106.90467225	0.57337493	14.78375128	-4733.62910418	-6882.35285582	-11615.98196001
tm        	18959.9475	0.5885    	718.5804  	5106.90467225	5106.90467225	0.56961001	14.79049084	-4732.48875805	-6883.50619198	-11615.99495003
tm        	18956.1394	0.5886    	718.8406  	5106.90467225	5106.90467225	0.56585701	14.79722789	-4731.34851789	-6884.65943485	-11616.00795274
tm        	18952.3318	0.5887    	719.1008  	5106.90467225	5106.90467225	0.56211593	14.80396243	-4730.20838369	-6885.81258442	-11616.02096811
tm        	18948.5245	0.5888    	719.3609  	5106.90467225	5106.90467225	0.55838678	14.81069445	-4729.06835542	-6886.96564071	-11616.03399614
tm        	18944.7069	0.5889    	719.6231  	5106.90467225	5106.90467225	0.55465783	14.81743031	-4727.92576399	-6888.12127281	-11616.0470368
tm        	18940.9004	0.589     	719.8831  	5106.90467225	5106.90467225	0.55095258	14.8241573	-4726.78594792	-6889.27414218	-11616.0600901
tm        	18937.0836	0.5891    	720.1451  	5106.90467225	5106.90467225	0.54724761	14.83088814	-4725.64356938	-6890.42958663	-11616.07315601
tm        	18933.2778	0.5892    	720.4049  	5106.90467225	5106.90467225	0.54356627	14.83761012	-4724.50396542	-6891.58226911	-11616.08623453
tm        	18929.4618	0.5893    	720.6668  	5106.90467225	5106.90467225	0.5398853 	14.84433593	-4723.36179969	-6892.73752594	-11616.09932563
tm        	18925.6462	0.5894    	720.9286  	5106.90467225	5106.90467225	0.53621635	14.85105924	-4722.21974053	-6893.89268879	-11616.11242932
tm        	18921.8415	0.5895    	721.1882  	5106.90467225	5106.90467225	0.53257096	14.85777371	-4721.08045479	-6895.04509078	-11616.12554557
tm        	18918.0266	0.5896    	721.4498  	5106.90467225	5106.90467225	0.52892604	14.864492 	-4719.93860834	-6896.20006604	-11616.13867438
tm        	18914.2121	0.5897    	721.7114  	5106.90467225	5106.90467225	0.52529316	14.87120779	-4718.7968684	-6897.35494734	-11616.15181573
tm        	18910.4086	0.5898    	721.9708  	5106.90467225	5106.90467225	0.52168375	14.87791475	-4717.65790073	-6898.5070689	-11616.16496962
tm        	18906.5843	0.5899    	722.2344  	5106.90467225	5106.90467225	0.51806355	14.88463187	-4716.51370797	-6899.66442805	-11616.17813601
tm        	18902.7709	0.59      	722.4957  	5106.90467225	5106.90467225	0.51446682	14.89134015	-4715.37228744	-6900.81902748	-11616.19131492
tm        	18898.9579	0.5901    	722.757   	5106.90467225	5106.90467225	0.51088216	14.89804594	-4714.23097336	-6901.97353296	-11616.20450632
tm        	18895.1347	0.5902    	723.0204  	5106.90467225	5106.90467225	0.50729828	14.90475555	-4713.08710139	-6903.13060882	-11616.2177102
tm        	18891.333 	0.5903    	723.2793  	5106.90467225	5106.90467225	0.50374904	14.91145002	-4711.94866443	-6904.28226212	-11616.23092655
tm        	18887.5106	0.5904    	723.5425  	5106.90467225	5106.90467225	0.50018937	14.91815463	-4710.80500597	-6905.43914938	-11616.24415535
tm        	18883.6886	0.5905    	723.8057  	5106.90467225	5106.90467225	0.49664186	14.92485675	-4709.66145462	-6906.59594199	-11616.25739661
tm        	18879.8775	0.5906    	724.0666  	5106.90467225	5106.90467225	0.49311765	14.93155006	-4708.52067318	-6907.74997711	-11616.27065029
tm        	18876.0668	0.5907    	724.3274  	5106.90467225	5106.90467225	0.48960553	14.93824087	-4707.37999807	-6908.90391832	-11616.28391639
tm        	18872.2459	0.5908    	724.5903  	5106.90467225	5106.90467225	0.48609444	14.9449355	-4706.23676717	-6910.06042774	-11616.2971949
tm        	18868.4253	0.5909    	724.8531  	5106.90467225	5106.90467225	0.48259551	14.95162765	-4705.09364329	-6911.21684252	-11616.31048581
tm        	18864.6052	0.591     	725.1159  	5106.90467225	5106.90467225	0.47910876	14.9583173	-4703.95062642	-6912.37316268	-11616.3237891
tm        	18860.796 	0.5911    	725.3764  	5106.90467225	5106.90467225	0.47564518	14.96499815	-4702.81037755	-6913.52672722	-11616.33710476
tm        	18856.966 	0.5912    	725.6412  	5106.90467225	5106.90467225	0.47217183	14.97168913	-4701.66491363	-6914.68551916	-11616.35043279
tm        	18853.1576	0.5913    	725.9015  	5106.90467225	5106.90467225	0.46873256	14.97836501	-4700.52487795	-6915.8388952	-11616.36377315
tm        	18849.3389	0.5914    	726.1639  	5106.90467225	5106.90467225	0.46529454	14.98504471	-4699.38228857	-6916.99483729	-11616.37712586
tm        	18845.5207	0.5915    	726.4263  	5106.90467225	5106.90467225	0.46186873	14.99172192	-4698.2398061	-6918.15068479	-11616.39049089
tm        	18841.7028	0.5916    	726.6886  	5106.90467225	5106.90467225	0.45845514	14.99839665	-4697.09743053	-6919.30643769	-11616.40386822
tm        	18837.8853	0.5917    	726.9508  	5106.90467225	5106.90467225	0.45505375	15.0050689	-4695.95516185	-6920.46209601	-11616.41725786
tm        	18834.0577	0.5918    	727.2151  	5106.90467225	5106.90467225	0.45165386	15.01174496	-4694.81034157	-6921.62031822	-11616.43065979
tm        	18830.2409	0.5919    	727.4772  	5106.90467225	5106.90467225	0.44827696	15.01841224	-4693.66828696	-6922.77578703	-11616.44407399
tm        	18826.4246	0.592     	727.7391  	5106.90467225	5106.90467225	0.44491229	15.02507705	-4692.52633918	-6923.93116127	-11616.45750045
tm        	18822.6086	0.5921    	728.001   	5106.90467225	5106.90467225	0.44155986	15.03173938	-4691.38449821	-6925.08644095	-11616.47093916
tm        	18818.7825	0.5922    	728.265   	5106.90467225	5106.90467225	0.43820908	15.03840551	-4690.24010703	-6926.24428307	-11616.48439011
tm        	18815.0094	0.5923    	728.518   	5106.90467225	5106.90467225	0.43492342	15.04503775	-4689.10910787	-6927.38874676	-11616.49785463
