type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	26701.8193	0.39      	127.0742  	5000.0    	5213.80934449	16.86002571	0         	-6620.75173901	-4242.33151245	-10863.08325146
tm        	26316.9445	0.4       	153.9414  	5000.0    	5213.80934449	16.23121754	0         	-6510.90933721	-4352.17391426	-10863.08325146
tm        	25932.0727	0.41      	180.8081  	5000.0    	5213.80934449	15.58109568	0.06948161	-6401.06750455	-4462.01574691	-10863.08325146
tm        	25547.1892	0.42      	207.6772  	5000.0    	5213.80934449	14.90854864	0.44835544	-6291.2234789	-4571.85977256	-10863.08325146
tm        	25162.3197	0.43      	234.5433  	5000.0    	5213.80934449	14.21241214	1.03919229	-6181.38205832	-4681.70119314	-10863.08325146
tm        	24777.4489	0.44      	261.4098  	5000.0    	5213.80934449	13.49141281	1.75837118	-6071.5403996	-4791.54285186	-10863.08325146
tm        	24392.5651	0.45      	288.2789  	5000.0    	5213.80934449	12.74418702	2.55492964	-5961.69633752	-4901.38691394	-10863.08325146
tm        	24007.6966	0.46      	315.1449  	5000.0    	5213.80934449	11.96929618	3.39642122	-5851.85510891	-5011.22814255	-10863.08325146
tm        	23622.826 	0.47      	342.0113  	5000.0    	5213.80934449	11.16516274	4.26164894	-5742.0134824	-5121.06976906	-10863.08325146
tm        	23237.9459	0.48      	368.8797  	5000.0    	5213.80934449	10.33009466	5.13640115	-5632.17009312	-5230.91315834	-10863.08325146
tm        	22853.0762	0.49      	395.7459  	5000.0    	5213.80934449	9.46228604	6.01097542	-5522.32864647	-5340.75460499	-10863.08325146
tm        	22468.1936	0.5       	422.6148  	5000.0    	5213.80934449	8.55975591	6.87877112	-5412.48478651	-5450.59846496	-10863.08325147
tm        	22083.3252	0.51      	449.4807  	5000.0    	5213.80934449	7.62039808	7.73519749	-5302.64357463	-5560.43967684	-10863.08325147
tm        	21698.4548	0.52      	476.3471  	5000.0    	5213.80934449	6.6501176 	8.57716684	-5192.80200022	-5670.28125124	-10863.08325146
tm        	21313.5716	0.53      	503.2161  	5000.0    	5213.80934449	5.69666406	9.40260299	-5082.9580402	-5780.12521127	-10863.08325146
tm        	20928.7099	0.54      	530.0807  	5000.0    	5213.80934449	4.77961839	10.21012062	-4973.1180581	-5889.96519336	-10863.08325147
