type      	reward    	rate      	salary    	B_ENPV    	O_ENPV    	B_Risk    	O_Risk    	B_VaR     	O_VaR     	T_VaR     
tm        	10809.7012	0.81      	1236.1698 	5106.90467225	5106.90467225	0         	25.51008227	-2103.8372315	-8822.83816276	-10926.67539426
tm        	10428.1344	0.82      	1262.3527 	5106.90467225	5106.90467225	0         	25.86327202	-2002.69273563	-8932.07801454	-10934.77075016
tm        	10047.0858	0.83      	1288.4285 	5106.90467225	5106.90467225	0         	26.2077306	-1902.40296652	-9041.22501609	-10943.62798261
tm        	9666.6863 	0.84      	1314.3699 	5106.90467225	5106.90467225	0         	26.5437148	-1803.05860296	-9150.25577783	-10953.31438078
tm        	9287.0588 	0.85      	1340.1517 	5106.90467225	5106.90467225	0         	26.87147256	-1704.75765459	-9259.14837255	-10963.90602714
tm        	8908.2802 	0.86      	1365.7578 	5106.90467225	5106.90467225	0         	27.19125934	-1607.60060836	-9367.88925244	-10975.4898608
tm        	8530.4573 	0.87      	1391.1663 	5106.90467225	5106.90467225	0         	27.5033066	-1511.70687944	-9476.45957574	-10988.16645518
tm        	8153.666  	0.88      	1416.3613 	5106.90467225	5106.90467225	0         	27.8078477	-1417.2076558	-9584.84615195	-11002.05380775
tm        	7777.9656 	0.89      	1441.3307 	5106.90467225	5106.90467225	0         	28.10511209	-1324.25372225	-9693.03888212	-11017.29260436
tm        	7403.4191 	0.9       	1466.0613 	5106.90467225	5106.90467225	0         	28.39531768	-1233.02651169	-9801.02718981	-11034.05370149
tm        	7030.0641 	0.91      	1490.5455 	5106.90467225	5106.90467225	0         	28.67868253	-1143.74395655	-9908.8051118	-11052.54906834
tm        	6657.983  	0.92      	1514.7662 	5106.90467225	5106.90467225	0         	28.95539804	-1056.68947676	-10016.35888388	-11073.04836064
tm        	6287.2176 	0.93      	1538.7146 	5106.90467225	5106.90467225	0         	29.22566285	-972.2229708	-10123.68216501	-11095.9051358
tm        	5917.8412 	0.94      	1562.3757 	5106.90467225	5106.90467225	0         	29.48965528	-890.83743487	-10230.76319234	-11121.6006272
tm        	5549.9369 	0.95      	1585.7323 	5106.90467225	5106.90467225	0         	29.74754253	-813.2333628	-10337.58873134	-11150.82209414
tm        	5183.6596 	0.96      	1608.7523 	5106.90467225	5106.90467225	0         	29.99945832	-740.4834949	-10444.13312309	-11184.61661799
tm        	4819.2088 	0.97      	1631.3944 	5106.90467225	5106.90467225	0         	30.24551475	-674.3713599	-10550.36341192	-11224.73477182
tm        	4456.9989 	0.98      	1653.573  	5106.90467225	5106.90467225	0         	30.48574172	-618.35784825	-10656.20954792	-11274.56739617
tm        	4150.5311 	0.99      	1664.2202 	5106.90467225	5106.90467225	0         	30.70122284	-585.46152736	-10752.39208808	-11337.85361544
tm        	3881.064  	1.0       	1667.213  	5106.90467225	5106.90467225	0         	30.89932188	-562.42896965	-10842.45897008	-11404.88793973
